date,team,opponent,goals_scored,goals_conceded,season,league,home,country
2008-11-22,Stoke,West Brom,1,0,2008,E0,1,England
2008-11-23,Sunderland,West Ham,0,1,2008,E0,1,England
2008-11-23,Tottenham,Blackburn,1,0,2008,E0,1,England
2008-11-24,Wigan,Everton,1,0,2008,E0,1,England
2008-11-29,Aston Villa,Fulham,0,0,2008,E0,1,England
2008-11-29,Middlesbrough,Newcastle,0,0,2008,E0,1,England
2008-11-29,Stoke,Hull,1,1,2008,E0,1,England
2008-11-29,Sunderland,Bolton,1,4,2008,E0,1,England
2008-11-29,Wigan,West Brom,2,1,2008,E0,1,England
2008-11-30,Chelsea,Arsenal,1,2,2008,E0,1,England
2008-11-30,Man City,Man United,0,1,2008,E0,1,England
2008-11-30,Portsmouth,Blackburn,3,2,2008,E0,1,England
2008-11-30,Tottenham,Everton,0,1,2008,E0,1,England
2008-12-01,Liverpool,West Ham,0,0,2008,E0,1,England
2008-12-06,Arsenal,Wigan,1,0,2008,E0,1,England
2008-12-06,Blackburn,Liverpool,1,3,2008,E0,1,England
2008-12-06,Bolton,Chelsea,0,2,2008,E0,1,England
2008-12-06,Fulham,Man City,1,1,2008,E0,1,England
2008-12-06,Hull,Middlesbrough,2,1,2008,E0,1,England
2008-12-06,Man United,Sunderland,1,0,2008,E0,1,England
2008-12-06,Newcastle,Stoke,2,2,2008,E0,1,England
2008-12-07,Everton,Aston Villa,2,3,2008,E0,1,England
2008-12-07,West Brom,Portsmouth,1,1,2008,E0,1,England
2008-12-08,West Ham,Tottenham,0,2,2008,E0,1,England
2008-12-13,Aston Villa,Bolton,4,2,2008,E0,1,England
2008-12-13,Liverpool,Hull,2,2,2008,E0,1,England
2008-12-13,Man City,Everton,0,1,2008,E0,1,England
2008-12-13,Middlesbrough,Arsenal,1,1,2008,E0,1,England
2008-12-13,Stoke,Fulham,0,0,2008,E0,1,England
2008-12-13,Sunderland,West Brom,4,0,2008,E0,1,England
2008-12-13,Tottenham,Man United,0,0,2008,E0,1,England
2008-12-13,Wigan,Blackburn,3,0,2008,E0,1,England
2008-12-14,Chelsea,West Ham,1,1,2008,E0,1,England
2008-12-14,Portsmouth,Newcastle,0,3,2008,E0,1,England
2008-12-20,Blackburn,Stoke,3,0,2008,E0,1,England
2008-12-20,Bolton,Portsmouth,2,1,2008,E0,1,England
2008-12-20,Fulham,Middlesbrough,3,0,2008,E0,1,England
2008-12-20,Hull,Sunderland,1,4,2008,E0,1,England
2008-12-20,West Ham,Aston Villa,0,1,2008,E0,1,England
2008-12-21,Arsenal,Liverpool,1,1,2008,E0,1,England
2008-12-21,Newcastle,Tottenham,2,1,2008,E0,1,England
2008-12-21,West Brom,Man City,2,1,2008,E0,1,England
2008-12-22,Everton,Chelsea,0,0,2008,E0,1,England
2008-12-26,Aston Villa,Arsenal,2,2,2008,E0,1,England
2008-12-26,Chelsea,West Brom,2,0,2008,E0,1,England
2008-12-26,Liverpool,Bolton,3,0,2008,E0,1,England
2008-12-26,Man City,Hull,5,1,2008,E0,1,England
2008-12-26,Middlesbrough,Everton,0,1,2008,E0,1,England
2008-12-26,Portsmouth,West Ham,1,4,2008,E0,1,England
2008-12-26,Stoke,Man United,0,1,2008,E0,1,England
2008-12-26,Sunderland,Blackburn,0,0,2008,E0,1,England
2008-12-26,Tottenham,Fulham,0,0,2008,E0,1,England
2008-12-26,Wigan,Newcastle,2,1,2008,E0,1,England
2008-12-28,Arsenal,Portsmouth,1,0,2008,E0,1,England
2008-12-28,Blackburn,Man City,2,2,2008,E0,1,England
2008-12-28,Bolton,Wigan,0,1,2008,E0,1,England
2008-12-28,Everton,Sunderland,3,0,2008,E0,1,England
2008-12-28,Fulham,Chelsea,2,2,2008,E0,1,England
2008-12-28,Newcastle,Liverpool,1,5,2008,E0,1,England
2008-12-28,West Brom,Tottenham,2,0,2008,E0,1,England
2008-12-28,West Ham,Stoke,2,1,2008,E0,1,England
2008-12-29,Man United,Middlesbrough,1,0,2008,E0,1,England
2008-12-30,Hull,Aston Villa,0,1,2008,E0,1,England
2009-01-10,Arsenal,Bolton,1,0,2008,E0,1,England
2009-01-10,Aston Villa,West Brom,2,1,2008,E0,1,England
2009-01-10,Everton,Hull,2,0,2008,E0,1,England
2009-01-10,Middlesbrough,Sunderland,1,1,2008,E0,1,England
2009-01-10,Newcastle,West Ham,2,2,2008,E0,1,England
2009-01-10,Stoke,Liverpool,0,0,2008,E0,1,England
2009-01-11,Man United,Chelsea,3,0,2008,E0,1,England
2009-01-11,Wigan,Tottenham,1,0,2008,E0,1,England
2009-01-14,Man United,Wigan,1,0,2008,E0,1,England
2009-01-17,Blackburn,Newcastle,3,0,2008,E0,1,England
2009-01-17,Bolton,Man United,0,1,2008,E0,1,England
2009-01-17,Chelsea,Stoke,2,1,2008,E0,1,England
2009-01-17,Hull,Arsenal,1,3,2008,E0,1,England
2009-01-17,Man City,Wigan,1,0,2008,E0,1,England
2009-01-17,Sunderland,Aston Villa,1,2,2008,E0,1,England
2009-01-17,West Brom,Middlesbrough,3,0,2008,E0,1,England
2009-01-18,Tottenham,Portsmouth,1,1,2008,E0,1,England
2009-01-18,West Ham,Fulham,3,1,2008,E0,1,England
2009-01-19,Liverpool,Everton,1,1,2008,E0,1,England
2009-01-27,Portsmouth,Aston Villa,0,1,2008,E0,1,England
2009-01-27,Sunderland,Fulham,1,0,2008,E0,1,England
2009-01-27,Tottenham,Stoke,3,1,2008,E0,1,England
2009-01-27,West Brom,Man United,0,5,2008,E0,1,England
2009-01-28,Blackburn,Bolton,2,2,2008,E0,1,England
2009-01-28,Chelsea,Middlesbrough,2,0,2008,E0,1,England
2009-01-28,Everton,Arsenal,1,1,2008,E0,1,England
2009-01-28,Man City,Newcastle,2,1,2008,E0,1,England
2009-01-28,West Ham,Hull,2,0,2008,E0,1,England
2009-01-28,Wigan,Liverpool,1,1,2008,E0,1,England
2009-01-31,Arsenal,West Ham,0,0,2008,E0,1,England
2009-01-31,Aston Villa,Wigan,0,0,2008,E0,1,England
2009-01-31,Bolton,Tottenham,3,2,2008,E0,1,England
2009-01-31,Fulham,Portsmouth,3,1,2008,E0,1,England
2009-01-31,Hull,West Brom,2,2,2008,E0,1,England
2009-01-31,Man United,Everton,1,0,2008,E0,1,England
2009-01-31,Middlesbrough,Blackburn,0,0,2008,E0,1,England
2009-01-31,Stoke,Man City,1,0,2008,E0,1,England
2009-02-01,Liverpool,Chelsea,2,0,2008,E0,1,England
2009-02-01,Newcastle,Sunderland,1,1,2008,E0,1,England
2009-02-07,Blackburn,Aston Villa,0,2,2008,E0,1,England
2009-02-07,Chelsea,Hull,0,0,2008,E0,1,England
2009-02-07,Everton,Bolton,3,0,2008,E0,1,England
2009-02-07,Man City,Middlesbrough,1,0,2008,E0,1,England
2009-02-07,Portsmouth,Liverpool,2,3,2008,E0,1,England
2009-02-07,Sunderland,Stoke,2,0,2008,E0,1,England
2009-02-07,West Brom,Newcastle,2,3,2008,E0,1,England
2009-02-07,Wigan,Fulham,0,0,2008,E0,1,England
2009-02-08,Tottenham,Arsenal,0,0,2008,E0,1,England
2009-02-08,West Ham,Man United,0,1,2008,E0,1,England
2009-02-14,Portsmouth,Man City,2,0,2008,E0,1,England
2009-02-18,Man United,Fulham,3,0,2008,E0,1,England
2009-02-21,Arsenal,Sunderland,0,0,2008,E0,1,England
2009-02-21,Aston Villa,Chelsea,0,1,2008,E0,1,England
2009-02-21,Bolton,West Ham,2,1,2008,E0,1,England
2009-02-21,Man United,Blackburn,2,1,2008,E0,1,England
2009-02-21,Middlesbrough,Wigan,0,0,2008,E0,1,England
2009-02-21,Stoke,Portsmouth,2,2,2008,E0,1,England
2009-02-22,Fulham,West Brom,2,0,2008,E0,1,England
2009-02-22,Liverpool,Man City,1,1,2008,E0,1,England
2009-02-22,Newcastle,Everton,0,0,2008,E0,1,England
2009-02-23,Hull,Tottenham,1,2,2008,E0,1,England
2009-02-28,Arsenal,Fulham,0,0,2008,E0,1,England
2009-02-28,Chelsea,Wigan,2,1,2008,E0,1,England
2009-02-28,Everton,West Brom,2,0,2008,E0,1,England
2009-02-28,Middlesbrough,Liverpool,2,0,2008,E0,1,England
2009-03-01,Aston Villa,Stoke,2,2,2008,E0,1,England
2009-03-01,Bolton,Newcastle,1,0,2008,E0,1,England
2009-03-01,Hull,Blackburn,1,2,2008,E0,1,England
2009-03-01,West Ham,Man City,1,0,2008,E0,1,England
2009-03-03,Liverpool,Sunderland,2,0,2008,E0,1,England
2009-03-03,Portsmouth,Chelsea,0,1,2008,E0,1,England
2009-03-03,West Brom,Arsenal,1,3,2008,E0,1,England
2009-03-04,Blackburn,Everton,0,0,2008,E0,1,England
2009-03-04,Fulham,Hull,0,1,2008,E0,1,England
2009-03-04,Man City,Aston Villa,2,0,2008,E0,1,England
2009-03-04,Newcastle,Man United,1,2,2008,E0,1,England
2009-03-04,Stoke,Bolton,2,0,2008,E0,1,England
2009-03-04,Tottenham,Middlesbrough,4,0,2008,E0,1,England
2009-03-04,Wigan,West Ham,0,1,2008,E0,1,England
2009-03-07,Sunderland,Tottenham,1,1,2008,E0,1,England
2009-03-11,Fulham,Blackburn,1,2,2008,E0,1,England
2009-03-14,Arsenal,Blackburn,4,0,2008,E0,1,England
2009-03-14,Bolton,Fulham,1,3,2008,E0,1,England
2009-03-14,Everton,Stoke,3,1,2008,E0,1,England
2009-03-14,Hull,Newcastle,1,1,2008,E0,1,England
2009-03-14,Man United,Liverpool,1,4,2008,E0,1,England
2009-03-14,Middlesbrough,Portsmouth,1,1,2008,E0,1,England
2009-03-14,Sunderland,Wigan,1,2,2008,E0,1,England
2009-03-15,Aston Villa,Tottenham,1,2,2008,E0,1,England
2009-03-15,Chelsea,Man City,1,0,2008,E0,1,England
2009-03-16,West Ham,West Brom,0,0,2008,E0,1,England
2009-03-21,Blackburn,West Ham,1,1,2008,E0,1,England
2009-03-21,Fulham,Man United,2,0,2008,E0,1,England
2009-03-21,Newcastle,Arsenal,1,3,2008,E0,1,England
2009-03-21,Portsmouth,Everton,2,1,2008,E0,1,England
2009-03-21,Stoke,Middlesbrough,1,0,2008,E0,1,England
2009-03-21,Tottenham,Chelsea,1,0,2008,E0,1,England
2009-03-21,West Brom,Bolton,1,1,2008,E0,1,England
2009-03-22,Liverpool,Aston Villa,5,0,2008,E0,1,England
2009-03-22,Man City,Sunderland,1,0,2008,E0,1,England
2009-03-22,Wigan,Hull,1,0,2008,E0,1,England
2009-04-04,Arsenal,Man City,2,0,2008,E0,1,England
2009-04-04,Blackburn,Tottenham,2,1,2008,E0,1,England
2009-04-04,Bolton,Middlesbrough,4,1,2008,E0,1,England
2009-04-04,Fulham,Liverpool,0,1,2008,E0,1,England
2009-04-04,Hull,Portsmouth,0,0,2008,E0,1,England
2009-04-04,Newcastle,Chelsea,0,2,2008,E0,1,England
2009-04-04,West Brom,Stoke,0,2,2008,E0,1,England
2009-04-04,West Ham,Sunderland,2,0,2008,E0,1,England
2009-04-05,Everton,Wigan,4,0,2008,E0,1,England
2009-04-05,Man United,Aston Villa,3,2,2008,E0,1,England
2009-04-11,Chelsea,Bolton,4,3,2008,E0,1,England
2009-04-11,Liverpool,Blackburn,4,0,2008,E0,1,England
2009-04-11,Middlesbrough,Hull,3,1,2008,E0,1,England
2009-04-11,Portsmouth,West Brom,2,2,2008,E0,1,England
2009-04-11,Stoke,Newcastle,1,1,2008,E0,1,England
2009-04-11,Sunderland,Man United,1,2,2008,E0,1,England
2009-04-11,Tottenham,West Ham,1,0,2008,E0,1,England
2009-04-11,Wigan,Arsenal,1,4,2008,E0,1,England
2009-04-12,Aston Villa,Everton,3,3,2008,E0,1,England
2009-04-12,Man City,Fulham,1,3,2008,E0,1,England
2009-04-18,Aston Villa,West Ham,1,1,2008,E0,1,England
2009-04-18,Middlesbrough,Fulham,0,0,2008,E0,1,England
2009-04-18,Portsmouth,Bolton,1,0,2008,E0,1,England
2009-04-18,Stoke,Blackburn,1,0,2008,E0,1,England
2009-04-18,Sunderland,Hull,1,0,2008,E0,1,England
2009-04-19,Man City,West Brom,4,2,2008,E0,1,England
2009-04-19,Tottenham,Newcastle,1,0,2008,E0,1,England
2009-04-21,Liverpool,Arsenal,4,4,2008,E0,1,England
2009-04-22,Chelsea,Everton,0,0,2008,E0,1,England
2009-04-22,Man United,Portsmouth,2,0,2008,E0,1,England
2009-04-25,Bolton,Aston Villa,1,1,2008,E0,1,England
2009-04-25,Everton,Man City,1,2,2008,E0,1,England
2009-04-25,Fulham,Stoke,1,0,2008,E0,1,England
2009-04-25,Hull,Liverpool,1,3,2008,E0,1,England
2009-04-25,Man United,Tottenham,5,2,2008,E0,1,England
2009-04-25,West Brom,Sunderland,3,0,2008,E0,1,England
2009-04-25,West Ham,Chelsea,0,1,2008,E0,1,England
2009-04-26,Arsenal,Middlesbrough,2,0,2008,E0,1,England
2009-04-26,Blackburn,Wigan,2,0,2008,E0,1,England
2009-04-27,Newcastle,Portsmouth,0,0,2008,E0,1,England
2009-05-02,Chelsea,Fulham,3,1,2008,E0,1,England
2009-05-02,Man City,Blackburn,3,1,2008,E0,1,England
2009-05-02,Middlesbrough,Man United,0,2,2008,E0,1,England
2009-05-02,Portsmouth,Arsenal,0,3,2008,E0,1,England
2009-05-02,Stoke,West Ham,0,1,2008,E0,1,England
2009-05-02,Tottenham,West Brom,1,0,2008,E0,1,England
2009-05-02,Wigan,Bolton,0,0,2008,E0,1,England
2009-05-03,Liverpool,Newcastle,3,0,2008,E0,1,England
2009-05-03,Sunderland,Everton,0,2,2008,E0,1,England
2009-05-04,Aston Villa,Hull,1,0,2008,E0,1,England
2009-05-09,Blackburn,Portsmouth,2,0,2008,E0,1,England
2009-05-09,Bolton,Sunderland,0,0,2008,E0,1,England
2009-05-09,Everton,Tottenham,0,0,2008,E0,1,England
2009-05-09,Fulham,Aston Villa,3,1,2008,E0,1,England
2009-05-09,Hull,Stoke,1,2,2008,E0,1,England
2009-05-09,West Brom,Wigan,3,1,2008,E0,1,England
2009-05-09,West Ham,Liverpool,0,3,2008,E0,1,England
2009-05-10,Arsenal,Chelsea,1,4,2008,E0,1,England
2009-05-10,Man United,Man City,2,0,2008,E0,1,England
2009-05-11,Newcastle,Middlesbrough,3,1,2008,E0,1,England
2009-05-13,Wigan,Man United,1,2,2008,E0,1,England
2009-05-16,Bolton,Hull,1,1,2008,E0,1,England
2009-05-16,Everton,West Ham,3,1,2008,E0,1,England
2009-05-16,Man United,Arsenal,0,0,2008,E0,1,England
2009-05-16,Middlesbrough,Aston Villa,1,1,2008,E0,1,England
2009-05-16,Newcastle,Fulham,0,1,2008,E0,1,England
2009-05-16,Stoke,Wigan,2,0,2008,E0,1,England
2009-05-16,Tottenham,Man City,2,1,2008,E0,1,England
2009-05-17,Chelsea,Blackburn,2,0,2008,E0,1,England
2009-05-17,West Brom,Liverpool,0,2,2008,E0,1,England
2009-05-18,Portsmouth,Sunderland,3,1,2008,E0,1,England
2009-05-24,Arsenal,Stoke,4,1,2008,E0,1,England
2009-05-24,Aston Villa,Newcastle,1,0,2008,E0,1,England
2009-05-24,Blackburn,West Brom,0,0,2008,E0,1,England
2009-05-24,Fulham,Everton,0,2,2008,E0,1,England
2009-05-24,Hull,Man United,0,1,2008,E0,1,England
2009-05-24,Liverpool,Tottenham,3,1,2008,E0,1,England
2009-05-24,Man City,Bolton,1,0,2008,E0,1,England
2009-05-24,Sunderland,Chelsea,2,3,2008,E0,1,England
2009-05-24,West Ham,Middlesbrough,2,1,2008,E0,1,England
2009-05-24,Wigan,Portsmouth,1,0,2008,E0,1,England
2007-08-11,Aston Villa,Liverpool,1,2,2007,E0,1,England
2007-08-11,Bolton,Newcastle,1,3,2007,E0,1,England
2007-08-11,Derby,Portsmouth,2,2,2007,E0,1,England
2007-08-11,Everton,Wigan,2,1,2007,E0,1,England
2007-08-11,Middlesbrough,Blackburn,1,2,2007,E0,1,England
2007-08-11,Sunderland,Tottenham,1,0,2007,E0,1,England
2007-08-11,West Ham,Man City,0,2,2007,E0,1,England
2007-08-12,Arsenal,Fulham,2,1,2007,E0,1,England
2007-08-12,Chelsea,Birmingham,3,2,2007,E0,1,England
2007-08-12,Man United,Reading,0,0,2007,E0,1,England
2007-08-14,Tottenham,Everton,1,3,2007,E0,1,England
2007-08-15,Birmingham,Sunderland,2,2,2007,E0,1,England
2007-08-15,Fulham,Bolton,2,1,2007,E0,1,England
2007-08-15,Man City,Derby,1,0,2007,E0,1,England
2007-08-15,Portsmouth,Man United,1,1,2007,E0,1,England
2007-08-15,Reading,Chelsea,1,2,2007,E0,1,England
2007-08-15,Wigan,Middlesbrough,1,0,2007,E0,1,England
2007-08-18,Birmingham,West Ham,0,1,2007,E0,1,England
2007-08-18,Fulham,Middlesbrough,1,2,2007,E0,1,England
2007-08-18,Newcastle,Aston Villa,0,0,2007,E0,1,England
2007-08-18,Portsmouth,Bolton,3,1,2007,E0,1,England
2007-08-18,Reading,Everton,1,0,2007,E0,1,England
2007-08-18,Tottenham,Derby,4,0,2007,E0,1,England
2007-08-18,Wigan,Sunderland,3,0,2007,E0,1,England
2007-08-19,Blackburn,Arsenal,1,1,2007,E0,1,England
2007-08-19,Liverpool,Chelsea,1,1,2007,E0,1,England
2007-08-19,Man City,Man United,1,0,2007,E0,1,England
2007-08-25,Arsenal,Man City,1,0,2007,E0,1,England
2007-08-25,Aston Villa,Fulham,2,1,2007,E0,1,England
2007-08-25,Bolton,Reading,3,0,2007,E0,1,England
2007-08-25,Chelsea,Portsmouth,1,0,2007,E0,1,England
2007-08-25,Derby,Birmingham,1,2,2007,E0,1,England
2007-08-25,Everton,Blackburn,1,1,2007,E0,1,England
2007-08-25,Sunderland,Liverpool,0,2,2007,E0,1,England
2007-08-25,West Ham,Wigan,1,1,2007,E0,1,England
2007-08-26,Man United,Tottenham,1,0,2007,E0,1,England
2007-08-26,Middlesbrough,Newcastle,2,2,2007,E0,1,England
2007-09-01,Bolton,Everton,1,2,2007,E0,1,England
2007-09-01,Fulham,Tottenham,3,3,2007,E0,1,England
2007-09-01,Liverpool,Derby,6,0,2007,E0,1,England
2007-09-01,Man United,Sunderland,1,0,2007,E0,1,England
2007-09-01,Middlesbrough,Birmingham,2,0,2007,E0,1,England
2007-09-01,Newcastle,Wigan,1,0,2007,E0,1,England
2007-09-01,Reading,West Ham,0,3,2007,E0,1,England
2007-09-02,Arsenal,Portsmouth,3,1,2007,E0,1,England
2007-09-02,Aston Villa,Chelsea,2,0,2007,E0,1,England
2007-09-02,Blackburn,Man City,1,0,2007,E0,1,England
2007-09-15,Birmingham,Bolton,1,0,2007,E0,1,England
2007-09-15,Chelsea,Blackburn,0,0,2007,E0,1,England
2007-09-15,Everton,Man United,0,1,2007,E0,1,England
2007-09-15,Portsmouth,Liverpool,0,0,2007,E0,1,England
2007-09-15,Sunderland,Reading,2,1,2007,E0,1,England
2007-09-15,Tottenham,Arsenal,1,3,2007,E0,1,England
2007-09-15,West Ham,Middlesbrough,3,0,2007,E0,1,England
2007-09-15,Wigan,Fulham,1,1,2007,E0,1,England
2007-09-16,Man City,Aston Villa,1,0,2007,E0,1,England
2007-09-17,Derby,Newcastle,1,0,2007,E0,1,England
2007-09-22,Arsenal,Derby,5,0,2007,E0,1,England
2007-09-22,Fulham,Man City,3,3,2007,E0,1,England
2007-09-22,Liverpool,Birmingham,0,0,2007,E0,1,England
2007-09-22,Middlesbrough,Sunderland,2,2,2007,E0,1,England
2007-09-22,Reading,Wigan,2,1,2007,E0,1,England
2007-09-23,Aston Villa,Everton,2,0,2007,E0,1,England
2007-09-23,Blackburn,Portsmouth,0,1,2007,E0,1,England
2007-09-23,Bolton,Tottenham,1,1,2007,E0,1,England
2007-09-23,Man United,Chelsea,2,0,2007,E0,1,England
2007-09-23,Newcastle,West Ham,3,1,2007,E0,1,England
2007-09-29,Birmingham,Man United,0,1,2007,E0,1,England
2007-09-29,Chelsea,Fulham,0,0,2007,E0,1,England
2007-09-29,Derby,Bolton,1,1,2007,E0,1,England
2007-09-29,Man City,Newcastle,3,1,2007,E0,1,England
2007-09-29,Portsmouth,Reading,7,4,2007,E0,1,England
2007-09-29,Sunderland,Blackburn,1,2,2007,E0,1,England
2007-09-29,West Ham,Arsenal,0,1,2007,E0,1,England
2007-09-29,Wigan,Liverpool,0,1,2007,E0,1,England
2007-09-30,Everton,Middlesbrough,2,0,2007,E0,1,England
2007-10-01,Tottenham,Aston Villa,4,4,2007,E0,1,England
2007-10-06,Aston Villa,West Ham,1,0,2007,E0,1,England
2007-10-06,Man United,Wigan,4,0,2007,E0,1,England
2007-10-07,Arsenal,Sunderland,3,2,2007,E0,1,England
2007-10-07,Blackburn,Birmingham,2,1,2007,E0,1,England
2007-10-07,Bolton,Chelsea,0,1,2007,E0,1,England
2007-10-07,Fulham,Portsmouth,0,2,2007,E0,1,England
2007-10-07,Liverpool,Tottenham,2,2,2007,E0,1,England
2007-10-07,Man City,Middlesbrough,3,1,2007,E0,1,England
2007-10-07,Newcastle,Everton,3,2,2007,E0,1,England
2007-10-07,Reading,Derby,1,0,2007,E0,1,England
2007-10-20,Arsenal,Bolton,2,0,2007,E0,1,England
2007-10-20,Aston Villa,Man United,1,4,2007,E0,1,England
2007-10-20,Blackburn,Reading,4,2,2007,E0,1,England
2007-10-20,Everton,Liverpool,1,2,2007,E0,1,England
2007-10-20,Fulham,Derby,0,0,2007,E0,1,England
2007-10-20,Man City,Birmingham,1,0,2007,E0,1,England
2007-10-20,Middlesbrough,Chelsea,0,2,2007,E0,1,England
2007-10-20,Wigan,Portsmouth,0,2,2007,E0,1,England
2007-10-21,West Ham,Sunderland,3,1,2007,E0,1,England
2007-10-22,Newcastle,Tottenham,3,1,2007,E0,1,England
2007-10-27,Birmingham,Wigan,3,2,2007,E0,1,England
2007-10-27,Chelsea,Man City,6,0,2007,E0,1,England
2007-10-27,Man United,Middlesbrough,4,1,2007,E0,1,England
2007-10-27,Portsmouth,West Ham,0,0,2007,E0,1,England
2007-10-27,Reading,Newcastle,2,1,2007,E0,1,England
2007-10-27,Sunderland,Fulham,1,1,2007,E0,1,England
2007-10-28,Bolton,Aston Villa,1,1,2007,E0,1,England
2007-10-28,Derby,Everton,0,2,2007,E0,1,England
2007-10-28,Liverpool,Arsenal,1,1,2007,E0,1,England
2007-10-28,Tottenham,Blackburn,1,2,2007,E0,1,England
2007-11-03,Arsenal,Man United,2,2,2007,E0,1,England
2007-11-03,Aston Villa,Derby,2,0,2007,E0,1,England
2007-11-03,Blackburn,Liverpool,0,0,2007,E0,1,England
2007-11-03,Everton,Birmingham,3,1,2007,E0,1,England
2007-11-03,Fulham,Reading,3,1,2007,E0,1,England
2007-11-03,Middlesbrough,Tottenham,1,1,2007,E0,1,England
2007-11-03,Newcastle,Portsmouth,1,4,2007,E0,1,England
2007-11-03,Wigan,Chelsea,0,2,2007,E0,1,England
2007-11-04,West Ham,Bolton,1,1,2007,E0,1,England
2007-11-05,Man City,Sunderland,1,0,2007,E0,1,England
2007-11-10,Derby,West Ham,0,5,2007,E0,1,England
2007-11-10,Liverpool,Fulham,2,0,2007,E0,1,England
2007-11-10,Sunderland,Newcastle,1,1,2007,E0,1,England
2007-11-11,Birmingham,Aston Villa,1,2,2007,E0,1,England
2007-11-11,Bolton,Middlesbrough,0,0,2007,E0,1,England
2007-11-11,Chelsea,Everton,1,1,2007,E0,1,England
2007-11-11,Man United,Blackburn,2,0,2007,E0,1,England
2007-11-11,Portsmouth,Man City,0,0,2007,E0,1,England
2007-11-11,Tottenham,Wigan,4,0,2007,E0,1,England
2007-11-12,Reading,Arsenal,1,3,2007,E0,1,England
2007-11-24,Arsenal,Wigan,2,0,2007,E0,1,England
2007-11-24,Birmingham,Portsmouth,0,2,2007,E0,1,England
2007-11-24,Bolton,Man United,1,0,2007,E0,1,England
2007-11-24,Derby,Chelsea,0,2,2007,E0,1,England
2007-11-24,Everton,Sunderland,7,1,2007,E0,1,England
2007-11-24,Man City,Reading,2,1,2007,E0,1,England
2007-11-24,Middlesbrough,Aston Villa,0,3,2007,E0,1,England
2007-11-24,Newcastle,Liverpool,0,3,2007,E0,1,England
2007-11-25,Fulham,Blackburn,2,2,2007,E0,1,England
2007-11-25,West Ham,Tottenham,1,1,2007,E0,1,England
2007-11-28,Blackburn,Aston Villa,0,4,2007,E0,1,England
2007-12-01,Aston Villa,Arsenal,1,2,2007,E0,1,England
2007-12-01,Blackburn,Newcastle,3,1,2007,E0,1,England
2007-12-01,Chelsea,West Ham,1,0,2007,E0,1,England
2007-12-01,Portsmouth,Everton,0,0,2007,E0,1,England
2007-12-01,Reading,Middlesbrough,1,1,2007,E0,1,England
2007-12-01,Sunderland,Derby,1,0,2007,E0,1,England
2007-12-01,Wigan,Man City,1,1,2007,E0,1,England
2007-12-02,Liverpool,Bolton,4,0,2007,E0,1,England
2007-12-02,Tottenham,Birmingham,2,3,2007,E0,1,England
2007-12-03,Man United,Fulham,2,0,2007,E0,1,England
2007-12-05,Newcastle,Arsenal,1,1,2007,E0,1,England
2007-12-08,Aston Villa,Portsmouth,1,3,2007,E0,1,England
2007-12-08,Chelsea,Sunderland,2,0,2007,E0,1,England
2007-12-08,Everton,Fulham,3,0,2007,E0,1,England
2007-12-08,Man United,Derby,4,1,2007,E0,1,England
2007-12-08,Newcastle,Birmingham,2,1,2007,E0,1,England
2007-12-08,Reading,Liverpool,3,1,2007,E0,1,England
2007-12-09,Blackburn,West Ham,0,1,2007,E0,1,England
2007-12-09,Bolton,Wigan,4,1,2007,E0,1,England
2007-12-09,Middlesbrough,Arsenal,2,1,2007,E0,1,England
2007-12-09,Tottenham,Man City,2,1,2007,E0,1,England
2007-12-15,Birmingham,Reading,1,1,2007,E0,1,England
2007-12-15,Derby,Middlesbrough,0,1,2007,E0,1,England
2007-12-15,Fulham,Newcastle,0,1,2007,E0,1,England
2007-12-15,Man City,Bolton,4,2,2007,E0,1,England
2007-12-15,Portsmouth,Tottenham,0,1,2007,E0,1,England
2007-12-15,Sunderland,Aston Villa,1,1,2007,E0,1,England
2007-12-15,West Ham,Everton,0,2,2007,E0,1,England
2007-12-15,Wigan,Blackburn,5,3,2007,E0,1,England
2007-12-16,Arsenal,Chelsea,1,0,2007,E0,1,England
2007-12-16,Liverpool,Man United,0,1,2007,E0,1,England
2007-12-22,Arsenal,Tottenham,2,1,2007,E0,1,England
2007-12-22,Aston Villa,Man City,1,1,2007,E0,1,England
2007-12-22,Bolton,Birmingham,3,0,2007,E0,1,England
2007-12-22,Fulham,Wigan,1,1,2007,E0,1,England
2007-12-22,Liverpool,Portsmouth,4,1,2007,E0,1,England
2007-12-22,Middlesbrough,West Ham,1,2,2007,E0,1,England
2007-12-22,Reading,Sunderland,2,1,2007,E0,1,England
2007-12-23,Blackburn,Chelsea,0,1,2007,E0,1,England
2007-12-23,Man United,Everton,2,1,2007,E0,1,England
2007-12-23,Newcastle,Derby,2,2,2007,E0,1,England
2007-12-26,Birmingham,Middlesbrough,3,0,2007,E0,1,England
2007-12-26,Chelsea,Aston Villa,4,4,2007,E0,1,England
2007-12-26,Derby,Liverpool,1,2,2007,E0,1,England
2007-12-26,Everton,Bolton,2,0,2007,E0,1,England
2007-12-26,Portsmouth,Arsenal,0,0,2007,E0,1,England
2007-12-26,Sunderland,Man United,0,4,2007,E0,1,England
2007-12-26,Tottenham,Fulham,5,1,2007,E0,1,England
2007-12-26,West Ham,Reading,1,1,2007,E0,1,England
2007-12-26,Wigan,Newcastle,1,0,2007,E0,1,England
2007-12-27,Man City,Blackburn,2,2,2007,E0,1,England
2007-12-29,Birmingham,Fulham,1,1,2007,E0,1,England
2007-12-29,Chelsea,Newcastle,2,1,2007,E0,1,England
